global_rank,province,macro_region,location_count,maximum_irrigation_capacity_people,maximum_land_improvement_capacity_people,maximum_infrastructure_capacity_people,maximum_population_capacity_development_100_people
3015,wesermarch_province,western_europe,7,724.9240854739755,7060.657504474863,7785.581589948838,146785.58158994885
3016,elbmarch_province,western_europe,6,411.17266258812134,327.34860234503446,738.5212649331559,146738.52126493317
3017,east_luxembourg_province,western_europe,4,303.42852729413903,54419.44791934376,54722.87644663791,146722.8764466379
3018,hanzhong_province,east_asia,5,5548.557754508137,0.0,5548.557754508137,146548.55775450813
3019,onega_province,eastern_europe,5,0.0,62545.78892862992,62545.78892862992,146545.78892862992
3020,qizhou_province,east_asia,3,77496.1010641891,0.0,77496.1010641891,146496.1010641891
3021,badajoz_province,western_europe,5,69284.50864933207,0.0,69284.50864933207,146284.50864933207
3022,yeruda_province,north_asia,6,0.02937352084119274,74920.44252152155,74920.4718950424,145920.4718950424
3023,galapagos_province,south_america,3,99577.48420872625,0.0,99577.48420872625,145577.48420872627
3024,torne_lappmark_province,western_europe,9,3.2710264801338433,559.739011076949,563.0100375570829,145563.01003755708
3025,kemi_lappmark_province,western_europe,8,0.6818615692281932,163.0035567368317,163.68541830605992,145163.68541830606
3026,spoleto_province,western_europe,5,3222.540137128112,4845.691824233128,8068.23196136124,145068.23196136125
3027,sinop_province,middle_east,5,3564.9326975468525,0.0,3564.9326975468525,144564.93269754684
3028,westerwald,western_europe,3,28.700365311790666,15311.2180340782,15339.91839938999,144339.91839938998
3029,palatinate_province,western_europe,9,156.2692014466075,0.0,156.2692014466075,144156.26920144662
3030,gipuzkoa_province,western_europe,3,0.0,60975.271543189876,60975.271543189876,143975.27154318988
3031,kilivila_province,pacific_islands,5,1868.5592934021427,0.0,1868.5592934021427,143868.55929340216
3032,itanhomi_province,south_america,6,3750.0442220998766,1725.6614272277786,5475.705649327655,143475.70564932766
3033,kundal_province,australasia,4,63159.23362270872,0.0,63159.23362270872,143159.23362270874
3034,dingzhou_province,east_asia,4,45690.46576603799,0.0,45690.46576603799,142690.465766038
3035,courland_province,eastern_europe,8,3297.550595729186,43339.63543832529,46637.186034054466,142637.18603405447
3036,upper_macedonia_province,eastern_europe,5,13456.08713754852,0.0,13456.08713754852,142456.08713754851
3037,mogilev_province,eastern_europe,6,65.35855453598495,68363.60064637015,68428.95920090615,142428.95920090613
3038,csanad_province,eastern_europe,3,42865.56611291568,0.0,42865.56611291568,141865.56611291567
3039,hradecko_province,western_europe,5,808.358412240555,29024.248756936606,29832.60716917716,141832.60716917715
3040,bresse_province,western_europe,5,1912.6014597143253,81887.16367575465,83799.76513546897,141799.76513546897
3041,upper_runde_province,southern_africa,4,19418.672404629455,0.0,19418.672404629455,141418.67240462947
3042,trebizond_province,middle_east,6,0.0,14286.402025518173,14286.402025518173,141286.40202551818
3043,swabian_alb_province,western_europe,8,612.3743744762244,14446.984261093114,15059.358635569339,141059.35863556934
3044,tagant_province,west_africa,3,95615.30176354531,0.0,95615.30176354531,140615.3017635453
3045,halland_province,western_europe,4,757.7455312947254,74855.68615308838,75613.4316843831,140613.4316843831
3046,bazhou_sichuan_province,east_asia,4,0.0,60585.3232051862,60585.3232051862,140585.3232051862
3047,qarategin_province,central_asia,5,84.89450507986747,79169.7614735709,79254.65597865077,140254.65597865076
3048,jingzhou_beizhili_province,east_asia,6,33222.6092441512,0.0,33222.6092441512,140222.60924415122
3049,urbino_province,western_europe,4,4672.3880373927,1259.7182773840973,5932.106314776797,139932.10631477679
3050,leon_province,western_europe,4,7062.997456124455,54681.62007372113,61744.61752984559,139744.6175298456
3051,eastern_styria_province,western_europe,5,851.7572442123444,51691.186618672786,52542.943862885135,139542.94386288512
3052,alaiye_province,middle_east,4,11791.060060188649,0.0,11791.060060188649,138791.06006018864
3053,satakunta_province,western_europe,8,79.2983887634968,0.0,79.2983887634968,138079.2983887635
3054,sulu_province,south_east_asia,3,16833.070154675166,0.0,16833.070154675166,137833.07015467517
3055,bohus_province,western_europe,4,981.5170848244446,64761.986671285136,65743.50375610958,137743.5037561096
3056,perthshire_province,western_europe,5,168.21933054382527,28557.74849174218,28725.967822286006,137725.967822286
3057,alpenvorland_province,western_europe,5,198.34533573320317,54278.8555240733,54477.2008598065,137477.2008598065
3058,laconia_province,eastern_europe,4,13315.501841180543,0.0,13315.501841180543,137315.50184118055
3059,castellon_province,western_europe,5,8284.785980971668,0.0,8284.785980971668,137284.78598097168
3060,glamorgan_province,western_europe,6,207.47287654126694,20042.295789224387,20249.768665765652,137249.76866576564
3061,u_province,east_asia,8,112.38068937786092,33952.66067654005,34065.04136591791,137065.0413659179
3062,yaghan_province,south_america,6,0.0,0.0,0.0,137000.0
3063,east_farthing,western_europe,6,0.0,0.0,0.0,137000.0
3064,shizhou_shanxi_province,east_asia,7,2404.0630649196273,0.0,2404.0630649196273,136404.0630649196
3065,belluno_province,western_europe,3,0.0,66383.4621540371,66383.4621540371,136383.4621540371
3066,gomel_province,eastern_europe,5,266.6241132267943,0.0,266.6241132267943,136266.6241132268
3067,rotalia_province,eastern_europe,6,5226.508527265259,0.0,5226.508527265259,136226.50852726525
3068,wari_willka_province,south_america,6,390.42017948809354,15712.400370534355,16102.820550022449,136102.82055002244
3069,sandomierz_province,eastern_europe,4,42.21578496315739,0.0,42.21578496315739,136042.21578496316
3070,xalizaax_province,north_asia,8,0.0,0.0,0.0,136000.0
3071,nis_province,eastern_europe,5,9408.171644117492,0.0,9408.171644117492,135408.17164411748
3072,dezhou_province,east_asia,7,42247.17182195479,0.0,42247.17182195479,135247.17182195478
3073,liaozhou_province,east_asia,3,6108.397593993094,0.0,6108.397593993094,135108.39759399308
3074,guide_province,east_asia,6,47659.55888235918,0.0,47659.55888235918,134659.55888235918
3075,messalo_province,east_africa,4,60521.69289056493,0.0,60521.69289056493,134521.69289056494
3076,saale_province,western_europe,7,419.8763479415112,0.0,419.8763479415112,134419.87634794152
3077,main_franconia_province,western_europe,8,273.32041429895895,0.0,273.32041429895895,134273.32041429897
3078,neuchatel_province,western_europe,5,289.4248270889354,67966.15821959917,68255.5830466881,134255.58304668812
3079,cagliari_province,western_europe,7,44077.85871392292,0.0,44077.85871392292,134077.8587139229
3080,tucssa_province,south_america,5,0.0,0.0,0.0,134000.0
3081,brabant_province,western_europe,3,1169.9602332615668,0.0,1169.9602332615668,133169.96023326158
3082,wroclaw_province,eastern_europe,7,3160.6717712869868,0.0,3160.6717712869868,133160.671771287
3083,kerek_province,north_asia,5,0.0,0.0,0.0,133000.0
3084,saakak_hukaahaanu_province,north_america,3,79951.18845612399,0.0,79951.18845612399,132951.188456124
3085,belogorye_province,north_asia,4,0.0,36845.07111616011,36845.07111616011,132845.0711161601
3086,unterinntal_province,western_europe,5,0.0,63802.77846131617,63802.77846131617,132802.77846131616
3087,cumberland_province,western_europe,4,796.6351815638171,7935.533717832037,8732.168899395854,132732.16889939585
3088,lutsk_province,eastern_europe,6,4489.816138720695,0.0,4489.816138720695,132489.8161387207
3089,thuringer_becken_province,western_europe,8,367.1594754838708,0.0,367.1594754838708,132367.15947548387
3090,ruhr_province,western_europe,6,316.12514802516137,0.0,316.12514802516137,132316.12514802517
3091,jaen_province,western_europe,7,8180.517965539523,0.0,8180.517965539523,132180.51796553953
3092,qinzhou_shaanxi_province,east_asia,4,128.4352400621803,0.0,128.4352400621803,132128.4352400622
3093,okobojo_province,north_america,3,61757.82907440842,0.0,61757.82907440842,131757.82907440842
3094,halych_province,eastern_europe,4,1381.9868097732983,252.60010029454122,1634.5869100678394,131634.58691006785
3095,athna_province,north_america,6,0.0,74581.2396153372,74581.2396153372,131581.2396153372
3096,corinthia_province,eastern_europe,3,9416.608263464594,0.0,9416.608263464594,131416.6082634646
3097,malaita_province,pacific_islands,3,0.0,58396.97485149995,58396.97485149995,131396.97485149995
3098,middle_styria_province,western_europe,3,415.87156681831686,57968.68412453565,58384.55569135397,131384.55569135398
3099,touraine_province,western_europe,5,1228.4359947892615,0.0,1228.4359947892615,131228.43599478927
3100,bassigny_province,western_europe,6,1894.9488237589208,11305.983770776355,13200.932594535276,131200.9325945353
3101,shangdu_province,east_asia,4,16889.276646125865,0.0,16889.276646125865,130889.27664612587
3102,hessen_bergland_province,western_europe,7,164.28455047004033,31718.333781684305,31882.618332154343,130882.61833215435
3103,ogiciza_wakpa_province,north_america,3,38806.84658185041,0.0,38806.84658185041,130806.8465818504
3104,zaragoza_province,western_europe,5,74706.42283177294,8914.875318315733,83621.29815008868,130621.29815008868
3105,valentinois_province,western_europe,4,3848.41421417759,57768.36100519367,61616.77521937126,130616.77521937127
3106,hezhou_sichuan_province,east_asia,3,20480.350545422036,0.0,20480.350545422036,130480.35054542204
3107,olomoucko_province,western_europe,4,864.290375018648,55279.51756523357,56143.80794025221,130143.80794025221
3108,orleanais_province,western_europe,5,3103.808298173323,0.0,3103.808298173323,130103.80829817332
3109,norfolk_province,western_europe,5,544.2988814165861,0.0,544.2988814165861,129544.29888141659
3110,qingchi,east_asia,5,4880.313338137913,0.0,4880.313338137913,128880.3133381379
3111,jativa_province,western_europe,5,51477.08735706901,0.0,51477.08735706901,128477.08735706902
3112,friesland_province,western_europe,5,500.5412176031877,7865.318888641151,8365.860106244338,128365.86010624433
3113,upper_ghaghara_province,south_asia,6,0.0,26243.46713087805,26243.46713087805,128243.46713087805
3114,hinakiyah_province,middle_east,6,0.0,0.0,0.0,128000.0
3115,macva_province,eastern_europe,4,31970.223463150607,0.0,31970.223463150607,127970.22346315061
3116,hradistsko_province,western_europe,4,267.96354729743587,46601.995691652846,46869.95923895029,127869.95923895028
3117,upper_artois_province,western_europe,4,701.3003458989743,0.0,701.3003458989743,127701.30034589898
3118,tesin_province,eastern_europe,8,1190.2136664725099,0.0,1190.2136664725099,127190.21366647251
3119,vorpommern_province,western_europe,8,14145.616149696369,0.0,14145.616149696369,127145.61614969638
3120,rechytsa_province,eastern_europe,6,123.82069446219289,0.0,123.82069446219289,127123.82069446219
3121,desmond_province,western_europe,5,380.6310965466192,48720.2140233812,49100.84511992782,127100.84511992782
3122,kaunas_province,eastern_europe,4,563.7007867426308,0.0,563.7007867426308,126563.70078674264
3123,rodos_province,eastern_europe,3,33440.12173634049,0.0,33440.12173634049,126440.12173634047
3124,lugo_province,western_europe,5,287.2970698859933,18018.853538350715,18306.150608236705,126306.15060823671
3125,toplica_province,eastern_europe,4,3249.4146725541527,0.0,3249.4146725541527,126249.41467255415
3126,monferrato_province,western_europe,3,22056.142044832854,57186.14100812049,79242.28305295335,126242.28305295335
3127,hudavendigar_province,middle_east,5,19824.050245246148,0.0,19824.050245246148,125824.05024524615
3128,qinzhou_province,east_asia,3,545.1692622376598,0.0,545.1692622376598,125545.16926223767
3129,ostergotland_province,western_europe,5,2672.695782650138,36704.06666310965,39376.76244575978,125376.76244575978
3130,roman_flanders_province,western_europe,3,1827.0843631396745,467.3003972557653,2294.38476039544,125294.38476039543
3131,thuringer_wald_province,western_europe,7,174.6480851108979,0.0,174.6480851108979,125174.6480851109
3132,huizhou_shaanxi_province,east_asia,5,0.0,0.0,0.0,125000.0
3133,sor_trondelag_province,western_europe,10,0.0,0.0,0.0,125000.0
3134,guishun_province,east_asia,3,0.0,50860.355865445585,50860.355865445585,124860.35586544558
3135,chenzhou_henan_province,east_asia,6,42622.92780270682,0.0,42622.92780270682,124622.92780270682
3136,oberlausitz_province,western_europe,6,290.25629500516504,0.0,290.25629500516504,124290.25629500517
3137,tokma_province,north_asia,6,179.1841026662005,51036.83015667858,51216.01425934478,124216.01425934478
3138,poyul_province,east_asia,4,0.0,42847.28201791147,42847.28201791147,123847.28201791146
3139,neckar_province,western_europe,6,318.7599696546439,4413.692324537568,4732.452294192211,123732.45229419222
3140,pays_nancy_province,western_europe,4,572.3732206330578,12155.575855012688,12727.949075645747,123727.94907564575
3141,chishima_province,east_asia,10,130.96492977100797,8458.139059317153,8589.103989088162,123589.10398908817
3142,turenne_province,western_europe,4,318.8466166036931,40237.329028780354,40556.17564538404,123556.17564538405
3143,eastern_upper_swabia_province,western_europe,7,2455.684165924212,81.27670708665357,2536.9608730108657,123536.96087301086
3144,finland_province,western_europe,4,189.56891626657645,0.0,189.56891626657645,123189.56891626658
3145,marash_province,middle_east,7,10035.281637013122,0.0,10035.281637013122,123035.28163701312
3146,washeo_province,north_america,4,0.0,0.0,0.0,123000.0
3147,aberdeenshire_province,western_europe,5,23.12334131907143,8895.363053836216,8918.486395155287,122918.48639515528
3148,yuktali_province,north_asia,7,0.0,2620.9085269987627,2620.9085269987627,122620.90852699877
3149,lower_macedonia_province,eastern_europe,5,25053.461661797868,0.0,25053.461661797868,122053.46166179786
3150,tsawarong_province,east_asia,3,0.0,59046.22026678828,59046.22026678828,122046.22026678828
3151,cuenca_province,western_europe,7,6636.907320390777,0.0,6636.907320390777,121636.90732039078
3152,nevernais_province,western_europe,6,1395.941355777147,108.91600312237554,1504.8573588995225,121504.85735889952
3153,tongzhou_beizhili_province,east_asia,6,32381.011677581475,0.0,32381.011677581475,121381.01167758148
3154,sis_province,middle_east,5,16358.12440893531,0.0,16358.12440893531,121358.12440893531
3155,gauboden_province,western_europe,5,1118.3683377551056,965.1683614271903,2083.5366991822957,121083.5366991823
3156,galloway_province,western_europe,6,931.1479932161465,24084.25795275453,25015.405945970677,121015.40594597068
3157,lothian_province,western_europe,4,770.127143140317,28977.689224665515,29747.816367805834,120747.81636780583
3158,cotentin_province,western_europe,6,1712.7353692977588,618.0227059835357,2330.7580752812946,120330.75807528131
3159,western_upper_swabia_province,western_europe,5,375.71123066119094,4801.945305481486,5177.6565361426765,120177.65653614269
3160,danzig_province,eastern_europe,6,3164.8171106206455,0.0,3164.8171106206455,120164.81711062064
3161,vogelsberg_province,western_europe,6,203.87963864789185,17924.534000467436,18128.41363911533,120128.41363911533
3162,kaialigamiut_province,north_america,6,0.0,27013.977289037724,27013.977289037724,120013.97728903772
3163,ume_lappmark_province,western_europe,7,54.786077118954545,4935.632329509539,4990.418406628493,119990.4184066285
3164,calabria_citra_province,western_europe,6,18980.77318412918,0.0,18980.77318412918,119980.77318412918
3165,komsa_province,north_asia,5,0.0,18962.40808997268,18962.40808997268,119962.40808997268
3166,manatara_province,north_america,3,29846.28483951296,0.0,29846.28483951296,119846.28483951295
3167,narbonnais_province,western_europe,5,2179.6662510331435,24582.88851725088,26762.554768284026,119762.55476828403
3168,cape_verde_province,west_africa,5,54676.52975283413,0.0,54676.52975283413,119676.52975283413
3169,pays_messin_province,western_europe,5,1492.8428073094653,43103.37570772909,44596.21851503855,119596.21851503855
3170,chalkidiki_province,eastern_europe,4,44345.33005302884,0.0,44345.33005302884,119345.33005302884
3171,aetolia_province,eastern_europe,6,18657.238917794137,7624.061948014056,26281.300865808193,119281.3008658082
3172,lyonnais_province,western_europe,6,1070.5246359602206,20878.864432923478,21949.3890688837,118949.3890688837
3173,lithang_province,east_asia,4,9.432619279613954,17704.683370434457,17714.11598971407,118714.11598971408
3174,rosello_province,western_europe,3,5333.732260797581,15128.326985390511,20462.05924618809,118462.05924618809
3175,vukyl_province,eastern_europe,3,0.0,51894.92682149132,51894.92682149132,117894.92682149132
3176,burgas_province,eastern_europe,6,7789.825277401671,0.0,7789.825277401671,117789.82527740167
3177,xizhou_province,east_asia,5,2697.4894723926186,0.0,2697.4894723926186,117697.48947239261
3178,lezgistan_province,eastern_europe,5,0.0,28600.2226286102,28600.2226286102,117600.22262861021
3179,east_flanders_province,western_europe,6,593.1846867503674,0.0,593.1846867503674,117593.18468675036
3180,east_rukwa_province,east_africa,3,49314.75704330293,0.0,49314.75704330293,117314.75704330293
3181,pyritz_province,western_europe,5,5306.558831673784,0.0,5306.558831673784,117306.55883167378
3182,prague_province,western_europe,5,1205.723034083189,50967.18618623543,52172.909220318616,117172.90922031862
3183,gelderland_province,western_europe,7,6000.956592106009,1129.7026017478845,7130.659193853894,117130.65919385389
3184,namur_province,western_europe,4,78.65422103003222,1946.1612510601246,2024.8154720901568,117024.81547209017
3185,huaiqing_province,east_asia,6,5932.035917557422,0.0,5932.035917557422,116932.03591755743
3186,south_holland_province,western_europe,6,1809.1795174720019,2656.865755383743,4466.045272855745,116466.04527285574
3187,checiny_province,eastern_europe,4,1364.4148187367766,0.0,1364.4148187367766,116364.41481873678
3188,ebroicien_province,western_europe,6,275.9295096936789,0.0,275.9295096936789,116275.92950969367
3189,madrid_province,western_europe,5,20254.449994068298,0.0,20254.449994068298,116254.4499940683
3190,comoros_province,east_africa,3,0.0,0.0,0.0,116000.0
3191,wapusk_province,north_america,3,0.0,0.0,0.0,116000.0
3192,zala_province,eastern_europe,4,24778.229446019974,8980.028268752973,33758.257714772946,115758.25771477295
3193,tango_province,east_asia,3,0.0,37617.808639849245,37617.808639849245,115617.80863984925
3194,elbtal_province,western_europe,6,554.4725279099846,0.0,554.4725279099846,115554.47252791
3195,czersk_province,eastern_europe,4,1218.28575553324,0.0,1218.28575553324,115218.28575553323
3196,baoan_province,east_asia,3,1214.604747433282,0.0,1214.604747433282,115214.60474743327
3197,turov_province,eastern_europe,5,8176.947698851102,0.0,8176.947698851102,115176.9476988511
3198,south_kola_province,western_europe,8,0.0,9075.553362214014,9075.553362214014,115075.553362214
3199,calabria_ultra_province,western_europe,7,15833.137171596069,0.0,15833.137171596069,114833.13717159607
3200,caennais_province,western_europe,6,183.26333607677486,248.8985106768635,432.1618467536384,114432.16184675363
3201,west_luxembourg_province,western_europe,5,103.0459946186676,26170.52130769733,26273.567302315998,114273.56730231599
3202,cork_province,western_europe,4,94.93734265426274,63051.3605470888,63146.29788974306,114146.29788974306
3203,jingning_province,east_asia,4,114.71343647084073,0.0,114.71343647084073,114114.71343647083
3204,kobryn_province,eastern_europe,4,28.6520140840805,0.0,28.6520140840805,114028.65201408409
3205,sangon_province,east_asia,3,11.519015183980956,25710.945568683688,25722.46458386767,113722.46458386767
3206,bergenhus_province,western_europe,8,94.29590121782857,10580.704554127587,10675.000455345416,113675.00045534542
3207,chiemgau_province,western_europe,5,1166.070103959103,10405.013265644304,11571.083369603408,113571.08336960341
3208,new_catalonia_province,western_europe,6,40569.79654111182,0.0,40569.79654111182,113569.79654111182
3209,malongtalang_province,east_asia,3,264.2821476381478,5263.13875761088,5527.420905249028,113527.42090524903
3210,parma_province,western_europe,3,12608.515401054246,17918.00745156514,30526.52285261939,113526.52285261938
3211,lancashire_province,western_europe,5,851.0961664735703,32630.598752774542,33481.69491924812,113481.69491924811
3212,jianzhou_province,east_asia,4,44465.0825945655,0.0,44465.0825945655,113465.0825945655
3213,azores_province,north_africa,4,390.5390785247205,0.0,390.5390785247205,113390.53907852471
3214,unalaska_province,north_america,6,0.0,2326.4849722812337,2326.4849722812337,113326.48497228124
3215,north_itelmen_province,north_asia,5,0.0,47307.479373156486,47307.479373156486,113307.47937315649
3216,vestfold_province,western_europe,4,219.17124905030977,48414.80573929877,48633.97698834907,112633.97698834908
3217,poznan_province,eastern_europe,8,5383.537966461427,0.0,5383.537966461427,112383.53796646142
3218,achaea_province,eastern_europe,4,11316.759195372386,0.0,11316.759195372386,112316.75919537239
3219,tuchola_province,eastern_europe,5,3002.2866000774748,0.0,3002.2866000774748,112002.28660007747
3220,junzhou_province,east_asia,5,796.6983317245767,0.0,796.6983317245767,111796.69833172458
3221,lemnos_province,eastern_europe,5,41174.29111750466,0.0,41174.29111750466,111174.29111750466
3222,luanzhou_province,east_asia,3,32983.24240984053,0.0,32983.24240984053,110983.24240984053
3223,schaunberg_province,western_europe,5,792.1043165273558,37087.221784056674,37879.32610058403,110879.32610058403
3224,lower_berry_province,western_europe,4,2849.0760369212903,0.0,2849.0760369212903,110849.0760369213
3225,nyarong_province,east_asia,5,0.11350345469345274,12717.577748510064,12717.69125196476,110717.69125196476
3226,durham_province,western_europe,3,1252.5678564700672,11096.387134835277,12348.954991305345,110348.95499130533
3227,evros_province,eastern_europe,4,38115.17582090856,0.0,38115.17582090856,110115.17582090857
3228,strathcona_province,north_america,5,54.5358853821562,42795.41665932702,42849.95254470918,109849.95254470917
3229,azghar_province,north_africa,3,34772.70226187716,0.0,34772.70226187716,109772.70226187716
3230,derbyshire_province,western_europe,3,138.7397803321163,8525.863639618392,8664.603419950508,109664.60341995051
3231,sighnan_province,central_asia,6,0.0,2642.7729220042697,2642.7729220042697,109642.77292200427
3232,bocaiuva_province,south_america,3,601.6217365992215,0.0,601.6217365992215,109601.62173659922
3233,essex_province,western_europe,6,3011.3304780615226,0.0,3011.3304780615226,109011.33047806153
3234,nangchen_province,east_asia,6,0.0,0.0,0.0,109000.0
3235,ciudad_rodrigo_province,western_europe,5,18895.600393586756,0.0,18895.600393586756,108895.60039358676
3236,hejian_province,east_asia,5,8660.529744901638,0.0,8660.529744901638,108660.52974490164
3237,suining_province,east_asia,5,11375.33741451095,0.0,11375.33741451095,108375.33741451096
3238,south_alyutor_province,north_asia,5,0.0,216.98488189572873,216.98488189572873,108216.98488189573
3239,pengzhou_province,east_asia,3,70018.58829337702,0.0,70018.58829337702,108018.58829337702
3240,valpei_province,pacific_islands,5,0.0,54768.16160256112,54768.16160256112,107768.16160256113
3241,xuzhou_henan_province,east_asia,5,32631.610608068782,0.0,32631.610608068782,107631.61060806879
3242,thierache_province,western_europe,4,174.515493253577,2413.0684039798193,2587.5838972333963,107587.58389723339
3243,sredets_province,eastern_europe,8,1438.201784817524,0.0,1438.201784817524,107438.20178481753
3244,lop_nur_province,east_asia,4,55411.83997082877,0.0,55411.83997082877,107411.83997082878
3245,argyll_province,western_europe,6,28.679295146952818,15349.103738473577,15377.78303362053,107377.78303362052
3246,west_flanders_province,western_europe,6,3266.3667463800653,0.0,3266.3667463800653,107266.36674638007
3247,chrudimsko_province,western_europe,5,55.78615427429571,24103.819686775016,24159.605841049313,107159.60584104933
3248,algarve_province,western_europe,4,49962.805153548434,0.0,49962.805153548434,106962.80515354843
3249,harz_province,western_europe,9,949.5114295241077,0.0,949.5114295241077,106949.51142952411
3250,sauerland_province,western_europe,7,100.34276311085095,14730.767851978002,14831.110615088854,106831.11061508885
3251,kiyuska_province,north_america,3,35726.008740403464,0.0,35726.008740403464,106726.00874040346
3252,kent_province,western_europe,5,710.1085250373765,0.0,710.1085250373765,106710.10852503739
3253,middle_weser_province,western_europe,4,678.424179557084,14.607109000884831,693.0312885579689,106693.03128855796
3254,linqing_province,east_asia,3,26373.37379276334,0.0,26373.37379276334,106373.37379276335
3255,mazara_province,western_europe,5,40016.705341124856,0.0,40016.705341124856,106016.70534112485
3256,volodymyr_province,eastern_europe,5,2591.1551162009227,0.0,2591.1551162009227,105591.15511620093
3257,upper_poitou_province,western_europe,6,2546.2126504434887,0.0,2546.2126504434887,105546.21265044349
3258,grosseto_province,western_europe,4,45470.325110416656,0.0,45470.325110416656,105470.32511041666
3259,yendyr_province,north_asia,4,0.0,61387.56815634051,61387.56815634051,105387.56815634051
3260,alcaniz_province,western_europe,5,40051.03166080023,0.0,40051.03166080023,105051.03166080023
3261,karakoram_province,east_asia,5,0.0,0.0,0.0,105000.0
3262,kong_province,west_africa,2,42907.38204552664,0.0,42907.38204552664,104907.38204552664
3263,chelm_province,eastern_europe,6,1736.548263526856,0.0,1736.548263526856,104736.54826352686
3264,arezzo_province,western_europe,3,618.3474738441765,53905.415497454305,54523.762971298485,104523.76297129848
3265,weihui_province,east_asia,4,15513.800751803525,0.0,15513.800751803525,104513.80075180353
3266,grodno_province,eastern_europe,5,387.2373192950254,0.0,387.2373192950254,104387.23731929503
3267,breifne_province,western_europe,5,569.9839997025721,33757.67735954774,34327.66135925032,104327.66135925031
3268,limousin_province,western_europe,6,219.16240838082834,3961.266099876155,4180.428508256983,104180.42850825698
3269,gloucestershire_province,western_europe,4,1008.3117913355688,0.0,1008.3117913355688,104008.31179133557
3270,fuzhou_shaanxi_province,east_asia,4,0.0,0.0,0.0,104000.0
3271,olesnica_province,eastern_europe,5,1971.6884028887664,0.0,1971.6884028887664,103971.68840288877
3272,coruna_province,western_europe,5,885.765947881525,10075.762202129747,10961.528150011272,103961.52815001128
3273,angermanland_province,western_europe,6,87.89393542186201,23702.988689221478,23790.882624643342,103790.88262464335
3274,qingzhou_beizhili_province,east_asia,4,15749.232532064721,0.0,15749.232532064721,103749.23253206472
3275,lincolnshire_province,western_europe,6,8483.84850459323,3943.2892993163255,12427.137803909554,103427.13780390956
3276,moray_province,western_europe,4,82.08716192886439,169.44908877486108,251.53625070372547,103251.53625070374
3277,limburg_province,western_europe,4,243.49247801423752,0.0,243.49247801423752,103243.49247801425
3278,sodermanland_province,western_europe,5,203.63057077772424,0.0,203.63057077772424,103203.63057077772
3279,montana_province,western_europe,4,11.397234199177753,0.0,11.397234199177753,103011.39723419918
3280,jizhou_zhending_province,east_asia,3,42001.94942134628,0.0,42001.94942134628,103001.94942134627
3281,goringhaikona_province,southern_africa,4,0.0,0.0,0.0,103000.0
3282,ngapa_province,east_asia,4,0.0,0.0,0.0,103000.0
3283,glogow_province,eastern_europe,5,1965.1313539110947,0.0,1965.1313539110947,102965.13135391109
3284,gaotang_province,east_asia,3,27888.787645470074,0.0,27888.787645470074,102888.78764547007
3285,south_tutchone_province,north_america,6,46.70374287846835,5597.380089246371,5644.08383212484,102644.08383212484
3286,muli_province,east_asia,3,0.0,62632.253402486036,62632.253402486036,102632.25340248604
3287,czestochowa_province,eastern_europe,3,1560.7353323212205,0.0,1560.7353323212205,102560.73533232122
3288,ploermel_province,western_europe,4,1566.9001286925209,774.5911433525835,2341.4912720451043,102341.4912720451
3289,leine_province,western_europe,6,388.0689738151283,1843.9078709833116,2231.9768447984397,102231.97684479844
3290,molise_province,western_europe,4,21846.34053133716,0.0,21846.34053133716,101846.34053133716
3291,mittelmark_province,western_europe,8,4808.905294434558,0.0,4808.905294434558,101808.90529443456
3292,rhodopes_province,eastern_europe,7,15800.96994838801,0.0,15800.96994838801,101800.96994838801
3293,niederrhein_province,western_europe,5,696.6091021429369,0.0,696.6091021429369,101696.60910214293
3294,senonais_province,western_europe,5,1619.948051005063,0.0,1619.948051005063,101619.94805100506
3295,teviotdale_province,western_europe,4,642.0538969996464,29959.602802294597,30601.656699294243,101601.65669929425
3296,southern_tanana_province,north_america,6,96.84251927612493,29498.43946663592,29595.281985912043,101595.28198591205
3297,agenais_province,western_europe,3,5234.421073363196,0.0,5234.421073363196,101234.42107336319
3298,vilkmerge_province,eastern_europe,5,2108.3452351899286,35081.83080367009,37190.176038860016,101190.17603886002
3299,south_kolyma_province,north_asia,6,0.0,0.0,0.0,101000.0
3300,badakhshan_province,central_asia,5,12716.291020097711,0.0,12716.291020097711,100716.2910200977
3301,benavente_province,western_europe,4,9837.123297232556,51844.750629853734,61681.873927086286,100681.87392708629
3302,mantua_province,western_europe,3,13759.02714759907,13872.207722363917,27631.234869962987,100631.23486996298
3303,brie_champenois_province,western_europe,5,1613.81063152459,0.0,1613.81063152459,100613.8106315246
3304,seenplatte_province,western_europe,7,3357.897819182101,0.0,3357.897819182101,100357.89781918211
3305,angus_province,western_europe,4,2205.8354796717126,33073.99119059823,35279.82667026994,100279.82667026995
3306,upper_berry_province,western_europe,5,2079.401842275689,0.0,2079.401842275689,100079.40184227569
3307,neopatras_province,eastern_europe,4,7985.458594256675,0.0,7985.458594256675,99985.45859425668
3308,razes_province,western_europe,3,1806.0057802463448,0.0,1806.0057802463448,99806.00578024634
3309,lerma_province,western_europe,5,4880.702948700931,20747.37834431781,25628.08129301874,99628.08129301874
3310,mondovi_province,western_europe,3,3432.746091336133,44145.21736719507,47577.9634585312,99577.9634585312
3311,beauvaisis_province,western_europe,5,1547.0348647003373,0.0,1547.0348647003373,99547.03486470034
3312,efate_province,pacific_islands,5,0.0,0.0,0.0,99000.0
