evidence_id,crop,evidence_state,latitude,longitude,coordinate_uncertainty_km,start_year,end_year,evidence_kind,source_id,source_record_id,source_object_sha256,citation_url,notes
crop_history_000001,banana,known_available,-5.78371111,144.33172222,0,-5000,-4490,dated_archaeological_cultivation_occurrence,unesco_kuk_nomination_2007,UNESCO_887:banana,53ba1c0a355f8e4b8ff8706d4b0b36fbbbe26527ede0ab7ef6e8dea5d9252cd2,https://whc.unesco.org/en/list/887,site=Kuk Early Agricultural Site; UNESCO coordinate=S5 47 1.36 E144 19 54.2; property_area_ha=116; crop is named in the nomination's vegetative-propagation agricultural sequence around 7000-6400 cal BP; use is documented as episodically persistent to the present
crop_history_010793,rice_wet,known_available,33.600556,113.612778,10,-3450,-3050,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_643,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Agangsi; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Late Yangshao
crop_history_010794,rice_wet,uncertain,35.166658,40.343635,10,750,1337,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_6444,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Qaryat Medad; country=Syria; taxon_codes=Ors; georef_quality=2; sample_quality=3; dating_quality=ass; phase=Ib-VI
crop_history_010795,rice_wet,known_available,35.110813,40.475917,10,750,900,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_6455,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Safatez Zerr; country=Syria; taxon_codes=Ors; georef_quality=2; sample_quality=3; dating_quality=ass; phase=Ib
crop_history_010796,rice_wet,known_available,35.070622,40.502971,10,650,900,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_6458,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Shheil; country=Syria; taxon_codes=Ors; georef_quality=2; sample_quality=3; dating_quality=ass; phase=Ia/Ib
crop_history_010797,rice_wet,known_available,36.739167,41.127222,50,-1150,-1050,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_6477,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Tell Barri; country=Syria; taxon_codes=Ors; georef_quality=3; sample_quality=1w; dating_quality=ass; phase=Neo-Assyrian letter
crop_history_010798,rice_wet,known_available,34.352681,107.913833,1,-3000,-2600,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_648,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Anban; country=China; taxon_codes=Ors; georef_quality=1; sample_quality=3; dating_quality=ass; phase=Miaodigou II
crop_history_010799,rice_wet,uncertain,35.258513,40.254003,10,900,1337,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_6486,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Tell Guftan; country=Syria; taxon_codes=Ors; georef_quality=2; sample_quality=3; dating_quality=ass; phase=II-VI
crop_history_010800,rice_wet,known_available,35.199882,40.340007,10,900,1000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_6494,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Tell Hrim; country=Syria; taxon_codes=Ors; georef_quality=2; sample_quality=3; dating_quality=ass; phase=II
crop_history_010801,rice_wet,known_available,34.352681,107.913833,1,-3500,-3000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_650,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Anban; country=China; taxon_codes=Ors; georef_quality=1; sample_quality=1; dating_quality=ass; phase=Yangshao
crop_history_010802,rice_wet,known_available,33.0380474,112.24213725,10,-3520,-3460,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_652,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Anguocheng; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=1ph; dating_quality=C14; phase=Late Yangshao
crop_history_010803,rice_wet,known_available,24.750859,102.738736,10,-770,-430,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_653,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Anjiang; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=3; dating_quality=AMS; phase=Bronze AgeLate
crop_history_010804,rice_wet,known_available,30.65533495,119.69537782,10,-4050,-3750,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_654,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Anle; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=3; dating_quality=AMS; phase=Majiabang–Songze transitional phase
crop_history_010805,rice_wet,uncertain,32.416149,105.856439,1,-1500,-1000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_655,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Anninghe Basin; country=China; taxon_codes=?Ors; georef_quality=1; sample_quality=1; dating_quality=1; phase=Shang
crop_history_010806,rice_wet,uncertain,39.650672,31.978672,50,1200,1337,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_6563,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Gordion; country=Turkey; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=C14; phase=Medieval,"
crop_history_010807,rice_wet,known_available,37.55,38.5666,10,1150,1300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_6568,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Gritille; country=Turkey; taxon_codes=Ors; georef_quality=2; sample_quality=3; dating_quality=ass; phase=Islamic
crop_history_010808,rice_wet,known_available,26.13074167,119.15454444,50,-1800,-1600,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_664,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Baitoushan; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=1ph; dating_quality=C14; phase=Huangguashan
crop_history_010809,rice_wet,known_available,26.13074167,119.15454444,50,-3500,-3100,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_665,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Baitoushan; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=1ph; dating_quality=C14; phase=Lower Tanshishan
crop_history_010810,rice_wet,known_available,26.13074167,119.15454444,50,-3100,-2600,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_666,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Baitoushan; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=1ph; dating_quality=C14; phase=Tanshishan
crop_history_010811,rice_wet,known_available,25.840397,100.593691,50,-2600,-2300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_667,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Baiyangcun; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=NeolithicEarly
crop_history_010812,rice_wet,known_available,25.840397,100.593691,50,-2200,-2000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_668,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Baiyangcun; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=NeolithicMiddle
crop_history_010813,rice_wet,known_available,32.690279,112.13244,50,-6700,-6300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_669,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Baligang; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=AMS rice; phase=Pre-Yangshao
crop_history_010814,rice_wet,known_available,32.690279,112.13244,50,-4300,-3000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_670,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Baligang; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=ams; phase=Yangshao
crop_history_010815,rice_wet,known_available,32.690279,112.13244,50,-3000,-2500,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_671,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Baligang; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=ams; phase=Qujialing
crop_history_010816,rice_wet,known_available,32.690279,112.13244,50,-2500,-2200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_672,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Baligang; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=ams; phase=Shijiahe
crop_history_010817,rice_wet,known_available,32.690279,112.13244,50,-2200,-1800,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_673,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Baligang; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=ams Tta; phase=Longshan
crop_history_010818,rice_wet,known_available,32.690279,112.13244,50,-1000,-400,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_674,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Baligang; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=ams Tta; phase=Bronze Age-
crop_history_010819,rice_wet,known_available,30.434442,103.759096,50,-2700,-2000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_685,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Baodun; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=C14; phase=Baodun
crop_history_010820,rice_wet,known_available,30.434442,103.759096,50,-206,220,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_686,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Baodun; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=ass; phase=Han
crop_history_010821,rice_wet,known_available,29.75752,111.84643,10,-6570,-5730,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_691,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Bashidang; country=China; taxon_codes=Or; georef_quality=2; sample_quality=2; dating_quality=C14; phase=Pengtoushan
crop_history_010822,rice_wet,known_available,34.47291991,109.31738889,50,-2410,-2123,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_697,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Beiniu; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=1; dating_quality=AMS; phase=Longshan
crop_history_010823,rice_wet,known_available,36.60013321,120.73918244,10,-1046,-256,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_699,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Beiqian; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Zhou
crop_history_010824,rice_wet,known_available,36.60013321,120.73918244,10,-3760,-2900,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_700,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Beiqian; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=AMS; phase=Dawenkou
crop_history_010825,rice_wet,known_available,30.37308,119.98819,10,-2500,-2300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_707,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Bianjiashan; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=1; dating_quality=ass; phase=Liangzhu
crop_history_010826,rice_wet,known_available,25.98,102.04,50,-2650,-1700,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_709,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Bingnong-Binghong; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=OSL; phase=
crop_history_010827,rice_wet,known_available,25.98,102.04,50,-1700,-550,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_710,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Bingnong-Binghong; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=OSL; phase=
crop_history_010828,rice_wet,known_available,35.30887,119.07581,10,-3050,-2450,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_711,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Bobantai; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=3; dating_quality=ass; phase=Late Dawenkou to early Longshan
crop_history_010829,rice_wet,known_available,30.818084,103.882946,10,-1400,-890,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_712,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Boluocun; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=3; dating_quality=1; phase=-
crop_history_010830,rice_wet,known_available,34.44277778,113.32166667,50,-3550,-3050,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_721,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Caiyuangou; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=1ph; dating_quality=C14; phase=Late Yangshao
crop_history_010831,rice_wet,known_available,35.472904,111.36789,10,-4000,-2600,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_723,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Cangdi; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=3; dating_quality=ass; phase=Yangshao
crop_history_010832,rice_wet,known_available,31.36101,120.78268,10,-3950,-3800,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_726,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Caoxieshan; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=3; dating_quality=AMS; phase=Majiabang 
crop_history_010833,rice_wet,known_available,33.06471455,111.83300707,10,-3620,-3370,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_727,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Cha’an; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=1ph; dating_quality=C14; phase=Late Yangshao
crop_history_010834,rice_wet,known_available,23.30777778,113.54388889,50,-2600,-2300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_729,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Chaling; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=2; dating_quality=AMS; phase=-
crop_history_010835,rice_wet,known_available,23.30777778,113.54388889,50,-2300,-2000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_730,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Chaling; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=1ph; dating_quality=ass; phase=Shixia
crop_history_010836,rice_wet,known_available,30.478,111.443,10,-5880,-5560,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_733,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Chenbeixi; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=1; dating_quality=C14; phase=Chengbeixi
crop_history_010837,rice_wet,known_available,31.24998,120.82839,10,-4000,-3300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_735,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Chenghu; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Songze
crop_history_010838,rice_wet,known_available,35.405563,111.276222,10,-2400,-2150,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_736,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Chengjiazhuang; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=3; dating_quality=ass; phase=Longshan
crop_history_010839,rice_wet,known_available,29.69293,111.65572,10,-4450,-3850,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_737,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Chengtoushan; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=3; dating_quality=AMS rice; phase=Daxi
crop_history_010840,rice_wet,known_available,34.40255556,113.07752778,50,-2600,-2000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_739,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Chengyao; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=ass; phase=Longshan
crop_history_010841,rice_wet,known_available,34.40255556,113.07752778,50,-770,-256,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_740,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Chengyao; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=ass; phase=Eastern Zhou
crop_history_010842,rice_wet,known_available,30.5295,114.76930556,50,-2500,-2000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_742,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Chengzishan; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=ass; phase=Shijiahe
crop_history_010843,rice_wet,known_available,30.5295,114.76930556,50,-1046,-771,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_743,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Chengzishan; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=ass; phase=Western Zhou
crop_history_010844,rice_wet,known_available,35.405563,111.276222,10,-3000,-2000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_745,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Chenjiazhuang; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Longshan
crop_history_010845,rice_wet,known_available,35.58244,118.91273,1,-2600,-2000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_746,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Chenjiazhuang; country=China; taxon_codes=Ors; georef_quality=1; sample_quality=3; dating_quality=ass; phase=Longshan
crop_history_010846,rice_wet,known_available,37.162878,117.764545,10,-1100,-1000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_748,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Chenzhuang; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Western Zhou
crop_history_010847,rice_wet,known_available,30.878268,104.007569,10,-1050,-850,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_751,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Chujiacun; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Twelve Bridges Culture
crop_history_010848,rice_wet,known_available,31.40077,120.851,10,-4200,-3800,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_753,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Chuodun; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=1; dating_quality=C14; phase=Majiabang
crop_history_010849,rice_wet,known_available,31.88688,117.46869,1,-2250,-1750,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_758,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Dachendun; country=China; taxon_codes=Ors; georef_quality=1; sample_quality=1; dating_quality=ass; phase=Longshan
crop_history_010850,rice_wet,known_available,25.71283,101.8821,10,-1550,-1400,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_768,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Dadunzi; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=1; dating_quality=C14; phase=-
crop_history_010851,rice_wet,known_available,35.74,114.28,10,-2500,-1900,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_774,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Dalaidian; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Longshan
crop_history_010852,rice_wet,known_available,35.601306,119.52857,50,-3000,-2500,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_776,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Dantu; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=-; phase=Longshan/Late Dawenkou
crop_history_010853,rice_wet,known_available,27.4406,101.6175,50,-206,220,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_777,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Daozuomiao; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=C14; phase=Han
crop_history_010854,rice_wet,known_available,26.61743611,102.60938333,50,-410,-200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_782,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Dashanbao; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=Han
crop_history_010855,rice_wet,known_available,34.843013,113.494992,10,-1700,-1500,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_784,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Dashigu; country=China; taxon_codes=Ors; georef_quality=2; sample_quality=3; dating_quality=ass; phase=Erlitou
crop_history_010856,rice_wet,known_available,31.03933333,109.75408333,50,-4050,-3550,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_786,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Dashuitian; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=Daxi culture
crop_history_010857,rice_wet,known_available,32.85244444,110.75730556,50,-5000,-3000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_787,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Dasi; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=ass; phase=Yangshao
crop_history_010858,rice_wet,known_available,32.85244444,110.75730556,50,-3000,-2500,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_788,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Dasi; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=ass; phase=Qujialing
crop_history_010859,rice_wet,known_available,35.94194444,117.0925,50,-4150,-3550,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_791,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Dawenkou; country=China; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=ass; phase=Dawenkou
