name,category,produced,output,input_goods,input_amounts,no_upkeep,required_pop_type,required_pop_amount,source_kind,building,production_method_group,production_method_group_index,production_efficiency_modifier,adjusted_output,output_value,input_cost,profit,profit_margin_percent,missing_price_goods,population_basis,output_per_population,source_file,source_line,source_layer,source_mod,source_mode,source_history
pp_stone_quarry_improved_rubble_breaking,building_maintenance,sand,0.3,"[""lumber"",""tools""]","[0.04,0.03]",false,,,inline,stone_quarry_improved,stone_quarry_improved:unique_production_methods:2,2,0.0,0.3,0.15,0.1675,-0.017500000000000016,-10.44776119402986,[],1.0,0.3,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_stone_quarry_improved.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_stone_quarry_improved.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_stud_farm_base_horses,building_maintenance,horses,0.1,[],[],false,,,inline,stud_farm,stud_farm:unique_production_methods:0,0,0.0,0.1,0.30000000000000004,0.0,0.30000000000000004,,[],1.0,0.1,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_stud_farm.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_stud_farm.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_stud_farm_no_primary,building_maintenance,,,[],[],false,,,inline,stud_farm,stud_farm:unique_production_methods:1,1,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_stud_farm.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_stud_farm.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_stud_farm_approved_stallions,building_maintenance,horses,0.62,"[""wheat"",""legumes"",""leather"",""tools""]","[0.65,0.35,0.12,0.12]",false,,,inline,stud_farm,stud_farm:unique_production_methods:1,1,0.0,0.62,1.8599999999999999,1.75,0.10999999999999988,6.285714285714279,[],1.0,0.62,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_stud_farm.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_stud_farm.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_stud_farm_stud_books,building_maintenance,horses,0.72,"[""wheat"",""legumes"",""leather"",""paper""]","[0.8,0.45,0.15,0.12]",false,,,inline,stud_farm,stud_farm:unique_production_methods:1,1,0.0,0.72,2.16,1.94,0.2200000000000002,11.340206185567022,[],1.0,0.72,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_stud_farm.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_stud_farm.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_sugarcane_farm_base_sugar,building_maintenance,sugar,0.04,[],[],false,,,inline,sugarcane_farm,sugarcane_farm:unique_production_methods:0,0,0.0,0.04,0.12,0.0,0.12,,[],1.0,0.04,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_sugarcane_farm.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_sugarcane_farm.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_sugarcane_farm_cane_fields,building_maintenance,,,[],[],false,,,inline,sugarcane_farm,sugarcane_farm:unique_production_methods:1,1,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_sugarcane_farm.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_sugarcane_farm.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_sugarcane_farm_boiling_house,building_maintenance,sugar,0.089,"[""lumber"",""pottery"",""tools""]","[0.083,0.1,0.01]",false,,,inline,sugarcane_farm,sugarcane_farm:unique_production_methods:1,1,0.0,0.089,0.267,0.27775000000000005,-0.010750000000000037,-3.8703870387038832,[],1.0,0.089,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_sugarcane_farm.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_sugarcane_farm.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tea_garden_base_tea,building_maintenance,tea,0.041,[],[],false,,,inline,tea_garden,tea_garden:unique_production_methods:0,0,0.0,0.041,0.123,0.0,0.123,,[],1.0,0.041,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tea_garden.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tea_garden.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tea_garden_no_withering,building_maintenance,,,[],[],false,,,inline,tea_garden,tea_garden:unique_production_methods:1,1,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tea_garden.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tea_garden.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tea_garden_bamboo_withering_trays,building_maintenance,tea,0.087,"[""fiber_crops"",""clay""]","[0.098,0.078]",false,,,inline,tea_garden,tea_garden:unique_production_methods:1,1,0.0,0.087,0.261,0.23500000000000001,0.025999999999999995,11.06382978723404,[],1.0,0.087,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tea_garden.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tea_garden.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tea_sorting_garden_base_tea,building_maintenance,tea,0.055,[],[],false,,,inline,tea_sorting_garden,tea_sorting_garden:unique_production_methods:0,0,0.0,0.055,0.165,0.0,0.165,,[],1.0,0.055,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tea_sorting_garden.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tea_sorting_garden.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tea_sorting_garden_no_withering,building_maintenance,,,[],[],false,,,inline,tea_sorting_garden,tea_sorting_garden:unique_production_methods:1,1,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tea_sorting_garden.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tea_sorting_garden.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tea_sorting_garden_rolling_hearths,building_maintenance,tea,0.125,"[""furniture"",""fiber_crops"",""pottery""]","[0.105,0.08,0.06]",false,,,inline,tea_sorting_garden,tea_sorting_garden:unique_production_methods:1,1,0.0,0.125,0.375,0.5349999999999999,-0.15999999999999992,-29.90654205607476,[],1.0,0.125,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tea_sorting_garden.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tea_sorting_garden.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tea_sorting_garden_no_sorting,building_maintenance,,,[],[],false,,,inline,tea_sorting_garden,tea_sorting_garden:unique_production_methods:2,2,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tea_sorting_garden.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tea_sorting_garden.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tea_sorting_garden_paper_packing,building_maintenance,tea,0.07,"[""furniture"",""fiber_crops"",""paper""]","[0.045,0.035,0.055]",false,,,inline,tea_sorting_garden,tea_sorting_garden:unique_production_methods:2,2,0.0,0.07,0.21000000000000002,0.315,-0.10499999999999998,-33.33333333333333,[],1.0,0.07,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tea_sorting_garden.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tea_sorting_garden.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_terraced_coffee_grove_base_coffee,building_maintenance,coffee,0.075,[],[],false,,,inline,terraced_coffee_grove,terraced_coffee_grove:unique_production_methods:0,0,0.0,0.075,0.22499999999999998,0.0,0.22499999999999998,,[],1.0,0.075,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_terraced_coffee_grove.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_terraced_coffee_grove.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_terraced_coffee_grove_no_washing,building_maintenance,,,[],[],false,,,inline,terraced_coffee_grove,terraced_coffee_grove:unique_production_methods:1,1,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_terraced_coffee_grove.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_terraced_coffee_grove.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_terraced_coffee_grove_washing_frames,building_maintenance,coffee,0.12,"[""fiber_crops"",""pottery"",""furniture""]","[0.09,0.075,0.05]",false,,,inline,terraced_coffee_grove,terraced_coffee_grove:unique_production_methods:1,1,0.0,0.12,0.36,0.405,-0.04500000000000004,-11.11111111111112,[],1.0,0.12,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_terraced_coffee_grove.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_terraced_coffee_grove.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_terraced_coffee_grove_open_grove,building_maintenance,,,[],[],false,,,inline,terraced_coffee_grove,terraced_coffee_grove:unique_production_methods:2,2,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_terraced_coffee_grove.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_terraced_coffee_grove.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_terraced_coffee_grove_terraced_shade_gardens,building_maintenance,coffee,0.055,"[""fiber_crops"",""furniture""]","[0.035,0.03]",false,,,inline,terraced_coffee_grove,terraced_coffee_grove:unique_production_methods:2,2,0.0,0.055,0.165,0.16,0.0050000000000000044,3.1250000000000027,[],1.0,0.055,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_terraced_coffee_grove.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_terraced_coffee_grove.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tin_streamworks_base_tin,building_maintenance,tin,0.1,[],[],false,,,inline,tin_streamworks,tin_streamworks:unique_production_methods:0,0,0.0,0.1,0.2,0.0,0.2,,[],1.0,0.1,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tin_streamworks_no_primary,building_maintenance,,,[],[],false,,,inline,tin_streamworks,tin_streamworks:unique_production_methods:1,1,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tin_streamworks_tin,building_maintenance,tin,0.631,"[""lumber"",""tools""]","[0.328,0.19]",false,,,inline,tin_streamworks,tin_streamworks:unique_production_methods:1,1,0.0,0.631,1.262,1.1915,0.07050000000000001,5.916911456147714,[],1.0,0.631,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tin_streamworks_no_secondary,building_maintenance,,,[],[],false,,,inline,tin_streamworks,tin_streamworks:unique_production_methods:2,2,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tin_streamworks_copper,building_maintenance,copper,0.075,"[""lumber"",""tools""]","[0.058,0.03]",false,,,inline,tin_streamworks,tin_streamworks:unique_production_methods:2,2,0.0,0.075,0.22499999999999998,0.199,0.025999999999999968,13.065326633165814,[],1.0,0.075,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tin_streamworks_lead,building_maintenance,lead,0.1,"[""lumber"",""tools""]","[0.058,0.03]",false,,,inline,tin_streamworks,tin_streamworks:unique_production_methods:2,2,0.0,0.1,0.2,0.199,0.0010000000000000009,0.5025125628140708,[],1.0,0.1,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tin_stamping_mill_base_tin,building_maintenance,tin,0.1,[],[],false,,,inline,tin_stamping_mill,tin_stamping_mill:unique_production_methods:0,0,0.0,0.1,0.2,0.0,0.2,,[],1.0,0.1,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks_stamping_mill.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks_stamping_mill.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tin_stamping_mill_no_primary,building_maintenance,,,[],[],false,,,inline,tin_stamping_mill,tin_stamping_mill:unique_production_methods:1,1,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks_stamping_mill.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks_stamping_mill.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tin_stamping_mill_tin,building_maintenance,tin,0.95,"[""lumber"",""tools""]","[0.425,0.31]",false,,,inline,tin_stamping_mill,tin_stamping_mill:unique_production_methods:1,1,0.0,0.95,1.9,1.7512500000000002,0.14874999999999972,8.49393290506779,[],1.0,0.95,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks_stamping_mill.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks_stamping_mill.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tin_stamping_mill_no_secondary,building_maintenance,,,[],[],false,,,inline,tin_stamping_mill,tin_stamping_mill:unique_production_methods:2,2,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks_stamping_mill.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks_stamping_mill.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tin_stamping_mill_copper,building_maintenance,copper,0.068,"[""lumber"",""tools""]","[0.053,0.03]",false,,,inline,tin_stamping_mill,tin_stamping_mill:unique_production_methods:2,2,0.0,0.068,0.20400000000000001,0.19025,0.013750000000000012,7.227332457293041,[],1.0,0.068,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks_stamping_mill.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks_stamping_mill.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tin_stamping_mill_lead,building_maintenance,lead,0.102,"[""lumber"",""tools""]","[0.053,0.03]",false,,,inline,tin_stamping_mill,tin_stamping_mill:unique_production_methods:2,2,0.0,0.102,0.204,0.19025,0.013749999999999984,7.227332457293027,[],1.0,0.102,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks_stamping_mill.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tin_streamworks_stamping_mill.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tobacco_farm_base_tobacco,building_maintenance,tobacco,0.04,[],[],false,,,inline,tobacco_farm,tobacco_farm:unique_production_methods:0,0,0.0,0.04,0.12,0.0,0.12,,[],1.0,0.04,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tobacco_farm.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tobacco_farm.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tobacco_farm_field_cutting,building_maintenance,,,[],[],false,,,inline,tobacco_farm,tobacco_farm:unique_production_methods:1,1,0.0,,0.0,0.0,0.0,,[],1.0,,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tobacco_farm.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tobacco_farm.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
pp_tobacco_farm_curing_barns,building_maintenance,tobacco,0.089,"[""lumber"",""fiber_crops"",""tools""]","[0.117,0.017,0.015]",false,,,inline,tobacco_farm,tobacco_farm:unique_production_methods:1,1,0.0,0.089,0.267,0.28750000000000003,-0.020500000000000018,-7.130434782608701,[],1.0,0.089,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tobacco_farm.txt,2,constructor,Prosper or Perish Constructor,CREATE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tobacco_farm.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""CREATE""}]"
