file,enabled,tag,mode,footprint,pop_type,employment,bcat,method,pm_category,produced,output,out_value,n_goods,inputs,goods_cost,labour,total_cost,labour_share,cost_over_out,unknown_goods
offshore_fishery.yml,True,offshore_fishery,CREATE,fishery,laborers,1,rgo_building_category,pp_offshore_fishery_base_catch,building_maintenance,fish,0.09,0.09,0,,0,0.0,0.0,,0.0,
offshore_fishery.yml,True,offshore_fishery,CREATE,fishery,laborers,1,rgo_building_category,pp_offshore_fishery_no_offshore_fleet,building_maintenance,,,,0,,0,0.0,0.0,,,
offshore_fishery.yml,True,offshore_fishery,CREATE,fishery,laborers,1,rgo_building_category,pp_offshore_fishery_herring_busses,building_maintenance,fish,1.185,1.185,4,lumber=0.315 fiber_crops=0.194 cloth=0.015 salt=0.042,1.1943,0.0,1.1943,0.0,1.0078,
offshore_fishery.yml,True,offshore_fishery,CREATE,fishery,laborers,1,rgo_building_category,pp_offshore_fishery_distant_water_schooners,building_maintenance,fish,1.55,1.55,4,naval_supplies=0.27 victuals=0.15 salt=0.05 tools=0.02,1.575,0.0,1.575,0.0,1.0161,
offshore_fishery.yml,True,offshore_fishery,CREATE,fishery,laborers,1,rgo_building_category,pp_offshore_fishery_steam_trawlers,building_maintenance,fish,1.8,1.8,3,naval_supplies=0.225 coal=0.21 tools=0.155,1.5988,0.0,1.5988,0.0,0.8882,
offshore_fishery.yml,True,offshore_fishery,CREATE,fishery,laborers,1,rgo_building_category,pp_offshore_fishery_no_worker_victuals,building_maintenance,,,,0,,0,0.0,0.0,,,
offshore_fishery.yml,True,offshore_fishery,CREATE,fishery,laborers,1,rgo_building_category,pp_offshore_fishery_worker_victuals,building_maintenance,victuals,0.067,0.201,0,,0,0.0,0.0,,0.0,
paper_guild.yml,True,paper_guild,REPLACE,urban_workshop,burghers,0.3,basic_industry_category,pp_paper_guild_paper_guild_leather_maintenance,guild_input,paper,0.5,1.0,2,leather=0.195 lumber=0.195,0.9263,0.0,0.9263,0.0,0.9263,
paper_guild.yml,True,paper_guild,REPLACE,urban_workshop,burghers,0.3,basic_industry_category,pp_paper_guild_paper_guild_fiber_pulp_maintenance,guild_input,paper,1.0,2.0,2,fiber_crops=0.746 lumber=0.249,1.9278,0.0,1.9278,0.0,0.9639,
paper_guild.yml,True,paper_guild,REPLACE,urban_workshop,burghers,0.3,basic_industry_category,pp_paper_guild_paper_guild_cloth_maintenance,guild_input,paper,1.0,2.0,2,cloth=0.576 lumber=0.115,1.9292,0.0,1.9292,0.0,0.9646,
paper_manufactory.yml,True,paper_manufactory,REPLACE,manufactory,burghers,0.3,basic_industry_category,pp_paper_manufactory_paper_manufactory_maintenance,manufactory_input,paper,2.0,4.0,3,cloth=0.291 fiber_crops=1.163 lumber=0.291,3.7083,0.0,3.7083,0.0,0.9271,
paper_mill.yml,True,paper_mill,REPLACE,mill_works,laborers,1.0,basic_industry_category,pp_paper_mill_paper_mill_maintenance,mills_input,paper,2.0,4.0,2,cloth=0.161 fiber_crops=1.612,3.707,0.0,3.707,0.0,0.9268,
paper_mill.yml,True,paper_mill,REPLACE,mill_works,laborers,1.0,basic_industry_category,pp_paper_mill_paper_wood_pulp_maintenance,mills_input,paper,4.5,9.0,1,lumber=4.976,8.708,0.0,8.708,0.0,0.9676,
paper_workshop.yml,True,paper_workshop,REPLACE,urban_workshop,burghers,0.3,basic_industry_category,pp_paper_workshop_paper_workshop_fiber_pulp_maintenance,workshop_input,paper,1.0,2.0,1,fiber_crops=0.879,1.758,0.0,1.758,0.0,0.879,
paper_workshop.yml,True,paper_workshop,REPLACE,urban_workshop,burghers,0.3,basic_industry_category,pp_paper_workshop_paper_workshop_cloth_maintenance,workshop_input,paper,1.1,2.2,2,cloth=0.578 lumber=0.129,1.9598,0.0,1.9598,0.0,0.8908,
pearl_fishery.yml,True,pearl_fishery,CREATE,fishery,laborers,1,rgo_building_category,pp_pearl_fishery_base_pearls,building_maintenance,pearls,0.1,0.4,0,,0,0.0,0.0,,0.0,
pearl_fishery.yml,True,pearl_fishery,CREATE,fishery,laborers,1,rgo_building_category,pp_pearl_fishery_no_diving,building_maintenance,,,,0,,0,0.0,0.0,,,
pearl_fishery.yml,True,pearl_fishery,CREATE,fishery,laborers,1,rgo_building_category,pp_pearl_fishery_dhow_diving_crews,building_maintenance,pearls,0.078,0.312,2,naval_supplies=0.03 victuals=0.06,0.27,0.0,0.27,0.0,0.8654,
pepper_garden.yml,True,pepper_garden,CREATE,farm_land,laborers,1,rgo_building_category,pp_pepper_garden_base_pepper,building_maintenance,pepper,0.034,0.17,0,,0,0.0,0.0,,0.0,
pepper_garden.yml,True,pepper_garden,CREATE,farm_land,laborers,1,rgo_building_category,pp_pepper_garden_no_garbling,building_maintenance,,,,0,,0,0.0,0.0,,,
pepper_garden.yml,True,pepper_garden,CREATE,farm_land,laborers,1,rgo_building_category,pp_pepper_garden_blanched_garbling_yards,building_maintenance,pepper,0.076,0.38,2,pottery=0.156 coal=0.078,0.312,0.0,0.312,0.0,0.8211,
perfumery.yml,True,perfumery,REPLACE,urban_workshop,burghers,0.2,consumer_goods_category,pp_perfumery_blended_incense,guild_input,incense,1.0,2.5,2,liquor=0.2 pepper=0.25,1.75,0.0,1.75,0.0,0.7,
pomological_orchard.yml,True,pomological_orchard,CREATE,farm_land,laborers,1,rgo_building_category,pp_pomological_orchard_base_fruit,building_maintenance,fruit,0.1,0.1,0,,0,0.0,0.0,,0.0,
pomological_orchard.yml,True,pomological_orchard,CREATE,farm_land,laborers,1,rgo_building_category,pp_pomological_orchard_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
pomological_orchard.yml,True,pomological_orchard,CREATE,farm_land,laborers,1,rgo_building_category,pp_pomological_orchard_grafted_rows,building_maintenance,fruit,2.1,2.1,3,tools=0.38 lumber=0.35 paper=0.16,2.1675,0.0,2.1675,0.0,1.0321,
pomological_orchard.yml,True,pomological_orchard,CREATE,farm_land,laborers,1,rgo_building_category,pp_pomological_orchard_no_worker_victuals,building_maintenance,,,,0,,0,0.0,0.0,,,
pomological_orchard.yml,True,pomological_orchard,CREATE,farm_land,laborers,1,rgo_building_category,pp_pomological_orchard_worker_victuals,building_maintenance,victuals,0.067,0.201,0,,0,0.0,0.0,,0.0,
porcelain_guild.yml,True,porcelain_guild,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_porcelain_guild_porcelain_guild_maintenance,guild_input,porcelain,1.0,3.0,3,clay=3.05 coal=0.61 tools=0.061,2.9432,0.0,2.9432,0.0,0.9811,
porcelain_manufactory.yml,True,porcelain_manufactory,REPLACE,manufactory,burghers,0.3,consumer_goods_category,pp_porcelain_manufactory_porcelain_manufactory_maintenance,manufactory_input,porcelain,2.0,6.0,3,clay=6.088 coal=0.761 tools=0.381,5.8042,0.0,5.8042,0.0,0.9674,
pottery_guild.yml,True,pottery_guild,REPLACE,urban_workshop,burghers,0.3,basic_industry_category,pp_pottery_guild_pottery_maintenance,guild_input,pottery,1.0,1.0,3,clay=1.079 lumber=0.129 tools=0.054,0.9407,0.0,0.9407,0.0,0.9407,
pottery_manufactory.yml,True,pottery_manufactory,REPLACE,manufactory,burghers,0.3,basic_industry_category,pp_pottery_manufactory_pottery_manufactory_maintenance,manufactory_input,pottery,1.5,1.5,3,clay=1.136 lumber=0.17 tools=0.114,1.236,0.0,1.236,0.0,0.824,
pottery_mill.yml,True,pottery_mill,REPLACE,mill_works,laborers,1.0,consumer_goods_category,pp_pottery_mill_pottery_mill_maintenance,mills_input,pottery,3.25,3.25,3,clay=3.753 lumber=0.333 tools=0.166,2.9988,0.0,2.9988,0.0,0.9227,
pottery_workshop.yml,True,pottery_workshop,REPLACE,urban_workshop,burghers,0.3,basic_industry_category,pp_pottery_workshop_pottery_w_maintenance,workshop_input,pottery,1.1,1.1,3,clay=1.099 lumber=0.11 tools=0.055,0.9207,0.0,0.9207,0.0,0.837,
pounamou_carver.yml,True,pounamou_carver,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_pounamou_carver_pounamou_carver_maintenance,guild_input,jewelry,0.2,1.0,1,gems=0.232,0.928,0.0,0.928,0.0,0.928,
printing_manufactory.yml,True,printing_manufactory,REPLACE,manufactory,burghers,0.3,consumer_goods_category,pp_printing_manufactory_printing_manufactory_maintenance,manufactory_input,books,2.0,6.0,4,lead=0.387 paper=1.937 tools=0.052 lumber=0.516,5.72,0.0,5.72,0.0,0.9533,
printing_mill.yml,True,printing_mill,REPLACE,mill_works,laborers,1.0,consumer_goods_category,pp_printing_mill_printing_mill_maintenance,mills_input,books,4.0,12.0,4,lead=0.727 paper=4.001 tools=0.072 lumber=1.163,11.7253,0.0,11.7253,0.0,0.9771,
printing_press_shop.yml,True,printing_press_shop,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_printing_press_shop_printing_press_maintenance,workshop_input,books,1.0,3.0,4,lead=0.239 paper=0.835 tools=0.03 lumber=0.298,2.767,0.0,2.767,0.0,0.9223,
putrefaction_mill.yml,True,putrefaction_mill,REPLACE,mill_works,laborers,0.5,basic_industry_category,pp_putrefaction_mill_demands,mills_input,saltpeter,4.0,8.0,2,pottery=1.1 livestock=2,4.1,0.0,4.1,0.0,0.5125,
putrefaction_works.yml,True,putrefaction_works,REPLACE,manufactory,burghers,0.2,basic_industry_category,pp_putrefaction_works_demands,manufactory_input,saltpeter,2.0,4.0,2,pottery=0.6 livestock=1.2,2.4,0.0,2.4,0.0,0.6,
quicksilver_retort.yml,True,quicksilver_retort,CREATE,rural_processing,laborers,1,rgo_building_category,pp_quicksilver_retort_base_mercury,building_maintenance,mercury,0.09,0.27,0,,0,0.0,0.0,,0.0,
quicksilver_retort.yml,True,quicksilver_retort,CREATE,rural_processing,laborers,1,rgo_building_category,pp_quicksilver_retort_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
quicksilver_retort.yml,True,quicksilver_retort,CREATE,rural_processing,laborers,1,rgo_building_category,pp_quicksilver_retort_mercury,building_maintenance,mercury,0.61,1.83,3,lumber=0.29 tools=0.29 beeswax=0.104,1.658,0.0,1.658,0.0,0.906,
quicksilver_retort.yml,True,quicksilver_retort,CREATE,rural_processing,laborers,1,rgo_building_category,pp_quicksilver_retort_no_secondary,building_maintenance,,,,0,,0,0.0,0.0,,,
quicksilver_retort.yml,True,quicksilver_retort,CREATE,rural_processing,laborers,1,rgo_building_category,pp_quicksilver_retort_stone,building_maintenance,stone,0.14,0.14,2,lumber=0.03 tools=0.02,0.1175,0.0,0.1175,0.0,0.8393,
quicksilver_retort.yml,True,quicksilver_retort,CREATE,rural_processing,laborers,1,rgo_building_category,pp_quicksilver_retort_dyes,building_maintenance,dyes,0.027,0.108,2,lumber=0.03 tools=0.02,0.1175,0.0,0.1175,0.0,1.088,
regimental_camp.yml,True,regimental_camp,REPLACE,military_grounds,soldiers,manpower_employment,military_category,pp_regimental_camp_maintenance,building_maintenance,,,,6,firearms=1 leather=1 cloth=0.2 paper=0.4 weaponry=1 victuals=0.5,11.9,0.0,11.9,0.0,,
regulated_sericulture_farm.yml,True,regulated_sericulture_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_regulated_sericulture_farm_base_silk,building_maintenance,silk,0.052,0.208,0,,0,0.0,0.0,,0.0,
regulated_sericulture_farm.yml,True,regulated_sericulture_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_regulated_sericulture_farm_household_reeling,building_maintenance,,,,0,,0,0.0,0.0,,,
regulated_sericulture_farm.yml,True,regulated_sericulture_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_regulated_sericulture_farm_reeling_house,building_maintenance,silk,0.087,0.348,3,furniture=0.07 fiber_crops=0.045 pottery=0.035,0.335,0.0,0.335,0.0,0.9626,
regulated_sericulture_farm.yml,True,regulated_sericulture_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_regulated_sericulture_farm_loose_skeins,building_maintenance,,,,0,,0,0.0,0.0,,,
regulated_sericulture_farm.yml,True,regulated_sericulture_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_regulated_sericulture_farm_heated_filature,building_maintenance,silk,0.06,0.24,3,furniture=0.035 pottery=0.04 coal=0.02,0.185,0.0,0.185,0.0,0.7708,
rural_clothmaker.yml,True,rural_clothmaker,REPLACE,mill_works,laborers,1.0,consumer_goods_category,pp_rural_clothmaker_rural_wool_clothmaker,guild_input,cloth,0.5,1.5,1,wool=0.571,1.4275,0.0,1.4275,0.0,0.9517,
rural_clothmaker.yml,True,rural_clothmaker,REPLACE,mill_works,laborers,1.0,consumer_goods_category,pp_rural_clothmaker_rural_cotton_clothmaker,guild_input,cloth,0.5,1.5,1,cotton=0.476,1.428,0.0,1.428,0.0,0.952,
rural_clothmaker.yml,True,rural_clothmaker,REPLACE,mill_works,laborers,1.0,consumer_goods_category,pp_rural_clothmaker_rural_fiber_clothmaker,guild_input,cloth,0.4,1.2,1,fiber_crops=0.564,1.128,0.0,1.128,0.0,0.94,
rural_glassmaker.yml,True,rural_glassmaker,REPLACE,mill_works,laborers,1.0,basic_industry_category,pp_rural_glassmaker_rural_glassmaker_maintenance,guild_input,glass,0.2,0.6,1,sand=1.056,0.528,0.0,0.528,0.0,0.88,
saffron_croft.yml,True,saffron_croft,CREATE,farm_land,laborers,1,rgo_building_category,pp_saffron_croft_base_saffron,building_maintenance,saffron,0.023,0.115,0,,0,0.0,0.0,,0.0,
saffron_croft.yml,True,saffron_croft,CREATE,farm_land,laborers,1,rgo_building_category,pp_saffron_croft_no_drying,building_maintenance,,,,0,,0,0.0,0.0,,,
saffron_croft.yml,True,saffron_croft,CREATE,farm_land,laborers,1,rgo_building_category,pp_saffron_croft_toasting_braziers,building_maintenance,saffron,0.051,0.255,2,pottery=0.105 coal=0.053,0.211,0.0,0.211,0.0,0.8275,
saffron_kiln_croft.yml,True,saffron_kiln_croft,CREATE,farm_land,laborers,1,rgo_building_category,pp_saffron_kiln_croft_base_saffron,building_maintenance,saffron,0.055,0.275,0,,0,0.0,0.0,,0.0,
saffron_kiln_croft.yml,True,saffron_kiln_croft,CREATE,farm_land,laborers,1,rgo_building_category,pp_saffron_kiln_croft_unmanured_beds,building_maintenance,,,,0,,0,0.0,0.0,,,
saffron_kiln_croft.yml,True,saffron_kiln_croft,CREATE,farm_land,laborers,1,rgo_building_category,pp_saffron_kiln_croft_livestock_manure,building_maintenance,saffron,0.05,0.25,1,livestock=0.045,0.0675,0.0,0.0675,0.0,0.27,
saffron_kiln_croft.yml,True,saffron_kiln_croft,CREATE,farm_land,laborers,1,rgo_building_category,pp_saffron_kiln_croft_sun_drying,building_maintenance,,,,0,,0,0.0,0.0,,,
saffron_kiln_croft.yml,True,saffron_kiln_croft,CREATE,farm_land,laborers,1,rgo_building_category,pp_saffron_kiln_croft_pottery_kilns,building_maintenance,saffron,0.095,0.475,2,pottery=0.08 coal=0.035,0.15,0.0,0.15,0.0,0.3158,
salt_mine.yml,True,salt_mine,CREATE,mining,laborers,1,rgo_building_category,pp_salt_mine_base_salt,building_maintenance,salt,0.09,0.45,0,,0,0.0,0.0,,0.0,
salt_mine.yml,True,salt_mine,CREATE,mining,laborers,1,rgo_building_category,pp_salt_mine_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
salt_mine.yml,True,salt_mine,CREATE,mining,laborers,1,rgo_building_category,pp_salt_mine_hand_cut_galleries,building_maintenance,salt,0.28,1.4,3,lumber=0.325 tools=0.203 beeswax=0.102,1.4325,0.0,1.4325,0.0,1.0232,
salt_mine_improved.yml,True,salt_mine_improved,CREATE,mining,laborers,1,rgo_building_category,pp_salt_mine_improved_base_salt,building_maintenance,salt,0.07,0.35,0,,0,0.0,0.0,,0.0,
salt_mine_improved.yml,True,salt_mine_improved,CREATE,mining,laborers,1,rgo_building_category,pp_salt_mine_improved_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
salt_mine_improved.yml,True,salt_mine_improved,CREATE,mining,laborers,1,rgo_building_category,pp_salt_mine_improved_timbered_haulage,building_maintenance,salt,0.366,1.83,5,lumber=0.424 tools=0.212 horses=0.106 leather=0.076 beeswax=0.061,2.099,0.0,2.099,0.0,1.147,
saltpeter_beds.yml,True,saltpeter_beds,CREATE,extractive_open,laborers,1,rgo_building_category,pp_saltpeter_beds_base_saltpeter,building_maintenance,saltpeter,0.1,0.2,0,,0,0.0,0.0,,0.0,
saltpeter_beds.yml,True,saltpeter_beds,CREATE,extractive_open,laborers,1,rgo_building_category,pp_saltpeter_beds_natural_crusts,building_maintenance,,,,0,,0,0.0,0.0,,,
saltpeter_beds.yml,True,saltpeter_beds,CREATE,extractive_open,laborers,1,rgo_building_category,pp_saltpeter_beds_leaching_vats,building_maintenance,saltpeter,0.222,0.444,3,livestock=0.167 pottery=0.083 fiber_crops=0.025,0.3835,0.0,0.3835,0.0,0.8637,
saltpeter_guild.yml,True,saltpeter_guild,REPLACE,urban_workshop,burghers,0.1,basic_industry_category,pp_saltpeter_guild_demands,guild_input,saltpeter,1.0,2.0,2,pottery=0.2 livestock=1,1.7,0.0,1.7,0.0,0.85,
saltpeter_workshop.yml,True,saltpeter_workshop,REPLACE,urban_workshop,burghers,0.1,basic_industry_category,pp_saltpeter_workshop_demands,workshop_input,saltpeter,1.1,2.2,2,pottery=0.15 livestock=0.9,1.5,0.0,1.5,0.0,0.6818,
sand_pit.yml,True,sand_pit,REPLACE,extractive_open,laborers,1,rgo_building_category,pp_sand_pit_base_sand,building_maintenance,sand,0.105,0.0525,0,,0,0.0,0.0,,0.0,
sand_pit.yml,True,sand_pit,REPLACE,extractive_open,laborers,1,rgo_building_category,pp_sand_pit_surface_gathering,building_maintenance,,,,0,,0,0.0,0.0,,,
sand_pit.yml,True,sand_pit,REPLACE,extractive_open,laborers,1,rgo_building_category,pp_sand_pit_screened_pits,building_maintenance,sand,0.233,0.1165,2,lumber=0.04 tools=0.013,0.1123,0.0,0.1123,0.0,0.9635,
sand_washery.yml,True,sand_washery,CREATE,rural_processing,laborers,1,rgo_building_category,pp_sand_washery_base_sand,building_maintenance,sand,0.11,0.055,0,,0,0.0,0.0,,0.0,
sand_washery.yml,True,sand_washery,CREATE,rural_processing,laborers,1,rgo_building_category,pp_sand_washery_no_screening,building_maintenance,,,,0,,0,0.0,0.0,,,
sand_washery.yml,True,sand_washery,CREATE,rural_processing,laborers,1,rgo_building_category,pp_sand_washery_riddle_screens,building_maintenance,sand,0.29,0.145,2,lumber=0.05 tools=0.02,0.1525,0.0,0.1525,0.0,1.0517,
sand_washery.yml,True,sand_washery,CREATE,rural_processing,laborers,1,rgo_building_category,pp_sand_washery_no_washing,building_maintenance,,,,0,,0,0.0,0.0,,,
sand_washery.yml,True,sand_washery,CREATE,rural_processing,laborers,1,rgo_building_category,pp_sand_washery_glass_sand_washing,building_maintenance,sand,0.31,0.155,2,lumber=0.04 tools=0.03,0.1675,0.0,0.1675,0.0,1.0806,
schwaz_mine.yml,True,schwaz_mine,REPLACE,mining,laborers,1.0,rgo_building_category,pp_schwaz_mine_schwaz_mine_maintenance,building_maintenance,silver,1.0,6.0,5,tools=0.452 leather=0.544 lumber=0.905 stone=0.905 liquor=0.181,6.0423,0.0,6.0423,0.0,1.007,
scriptorium.yml,True,scriptorium,REPLACE,urban_workshop,clergy,0.3,consumer_goods_category,pp_scriptorium_scriptorium_maintenance,guild_input,books,0.3,0.9,3,dyes=0.054 paper=0.213 lumber=0.107,0.8293,0.0,0.8293,0.0,0.9214,
sericulture_farm.yml,True,sericulture_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_sericulture_farm_base_silk,building_maintenance,silk,0.04,0.16,0,,0,0.0,0.0,,0.0,
sericulture_farm.yml,True,sericulture_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_sericulture_farm_no_reeling,building_maintenance,,,,0,,0,0.0,0.0,,,
sericulture_farm.yml,True,sericulture_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_sericulture_farm_cocoon_reeling,building_maintenance,silk,0.089,0.356,2,lumber=0.119 tools=0.04,0.3382,0.0,0.3382,0.0,0.9501,
sheep_farms.yml,True,sheep_farms,REPLACE,farm_land,peasants,1,rgo_building_category,pp_sheep_farm_base_wool,building_maintenance,wool,0.06,0.15,0,,0,0.0,0.0,,0.0,
sheep_farms.yml,True,sheep_farms,REPLACE,farm_land,peasants,1,rgo_building_category,pp_sheep_farm_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
sheep_farms.yml,True,sheep_farms,REPLACE,farm_land,peasants,1,rgo_building_category,pp_sheep_farm_maintenance,building_maintenance,wool,0.06,0.15,2,lumber=0.05 tools=0.01,0.12,0.0,0.12,0.0,0.8,
shipyard.yml,True,shipyard,REPLACE,maritime,soldiers,shipyard_employment,naval_category,pp_shipyard_maintenance,building_maintenance,,,,5,tar=0.8 naval_supplies=0.4 tools=0.8 lumber=0.8 victuals=1.6,11.6,0.0,11.6,0.0,,
shoen.yml,True,shoen,REPLACE,estate_land,peasants,1.0,rgo_building_category,pp_shoen_shoen_quarries_maintenance,building_maintenance,stone,0.5,0.5,1,tools=0.143,0.4647,0.0,0.4647,0.0,0.9295,
shoen.yml,True,shoen,REPLACE,estate_land,peasants,1.0,rgo_building_category,pp_shoen_shoen_lumbermills_maintenance,building_maintenance,lumber,0.6,1.05,2,tools=0.19 fiber_crops=0.203,1.0235,0.0,1.0235,0.0,0.9748,
shoen.yml,True,shoen,REPLACE,estate_land,peasants,1.0,rgo_building_category,pp_shoen_shoen_fiber_crops_farm_maintenance,building_maintenance,fiber_crops,0.5,1.0,2,lumber=0.27 tools=0.152,0.9665,0.0,0.9665,0.0,0.9665,
shoen.yml,True,shoen,REPLACE,estate_land,peasants,1.0,rgo_building_category,pp_shoen_shoen_ironsand_maintenance,building_maintenance,iron,0.3,1.05,2,sand=0.697 tools=0.21,1.031,0.0,1.031,0.0,0.9819,
shoen.yml,True,shoen,REPLACE,estate_land,peasants,1.0,rgo_building_category,pp_shoen_shoen_masonry_maintenance,building_maintenance,masonry,0.8,0.8,2,lumber=0.304 tools=0.07,0.7595,0.0,0.7595,0.0,0.9494,
silver_mine.yml,True,silver_mine,CREATE,mining,laborers,1,rgo_building_category,pp_silver_mine_base_silver,building_maintenance,silver,0.07,0.42,0,,0,0.0,0.0,,0.0,
silver_mine.yml,True,silver_mine,CREATE,mining,laborers,1,rgo_building_category,pp_silver_mine_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
silver_mine.yml,True,silver_mine,CREATE,mining,laborers,1,rgo_building_category,pp_silver_mine_silver,building_maintenance,silver,0.21,1.26,3,lumber=0.22 tools=0.18 beeswax=0.09,1.15,0.0,1.15,0.0,0.9127,
silver_mine.yml,True,silver_mine,CREATE,mining,laborers,1,rgo_building_category,pp_silver_mine_no_secondary,building_maintenance,,,,0,,0,0.0,0.0,,,
silver_mine.yml,True,silver_mine,CREATE,mining,laborers,1,rgo_building_category,pp_silver_mine_lead,building_maintenance,lead,0.1,0.2,2,lumber=0.04 tools=0.036,0.187,0.0,0.187,0.0,0.935,
silver_mine.yml,True,silver_mine,CREATE,mining,laborers,1,rgo_building_category,pp_silver_mine_gold,building_maintenance,goods_gold,0.026,0.234,2,lumber=0.04 tools=0.03,0.1675,0.0,0.1675,0.0,0.7158,
silver_mine_improved.yml,True,silver_mine_improved,CREATE,mining,laborers,1,rgo_building_category,pp_silver_mine_improved_base_silver,building_maintenance,silver,0.07,0.42,0,,0,0.0,0.0,,0.0,
silver_mine_improved.yml,True,silver_mine_improved,CREATE,mining,laborers,1,rgo_building_category,pp_silver_mine_improved_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
silver_mine_improved.yml,True,silver_mine_improved,CREATE,mining,laborers,1,rgo_building_category,pp_silver_mine_improved_silver,building_maintenance,silver,0.274,1.644,3,lumber=0.24 tools=0.26 beeswax=0.11,1.485,0.0,1.485,0.0,0.9033,
silver_mine_improved.yml,True,silver_mine_improved,CREATE,mining,laborers,1,rgo_building_category,pp_silver_mine_improved_no_secondary,building_maintenance,,,,0,,0,0.0,0.0,,,
silver_mine_improved.yml,True,silver_mine_improved,CREATE,mining,laborers,1,rgo_building_category,pp_silver_mine_improved_lead,building_maintenance,lead,0.102,0.204,2,lumber=0.04 tools=0.037,0.1903,0.0,0.1903,0.0,0.9326,
silver_mine_improved.yml,True,silver_mine_improved,CREATE,mining,laborers,1,rgo_building_category,pp_silver_mine_improved_gold,building_maintenance,goods_gold,0.027,0.243,2,lumber=0.04 tools=0.04,0.2,0.0,0.2,0.0,0.823,
simplers_grove.yml,True,simplers_grove,CREATE,farm_land,laborers,1,rgo_building_category,pp_simplers_grove_base_medicaments,building_maintenance,medicaments,0.1,0.1,0,,0,0.0,0.0,,0.0,
simplers_grove.yml,True,simplers_grove,CREATE,farm_land,laborers,1,rgo_building_category,pp_simplers_grove_no_drying,building_maintenance,,,,0,,0,0.0,0.0,,,
simplers_grove.yml,True,simplers_grove,CREATE,farm_land,laborers,1,rgo_building_category,pp_simplers_grove_wicker_drying_racks,building_maintenance,medicaments,0.116,0.116,2,fiber_crops=0.035 pottery=0.02,0.09,0.0,0.09,0.0,0.7759,
slave_center.yml,True,slave_center,REPLACE,trade,burghers,0.3,colonial_category,pp_slave_center_slave_center_maintenance,building_maintenance,slaves_goods,1.0,3.0,4,stone=0.45 tools=0.45 firearms=0.225 paper=0.225,3.0375,0.0,3.0375,0.0,1.0125,
slave_market.yml,True,slave_market,REPLACE,trade,burghers,0.3,government_category,pp_slave_market_slave_market_maintenance,building_maintenance,slaves_goods,2.0,6.0,4,leather=0.624 tools=0.567 weaponry=0.499 paper=0.43,6.0717,0.0,6.0717,0.0,1.012,
steel_mill.yml,True,steel_mill,REPLACE,mill_works,laborers,1.0,basic_industry_category,pp_steel_mill_steel_mill_maintenance,mills_input,steel,4.0,20.0,2,iron=3.583 coal=3.583,19.7065,0.0,19.7065,0.0,0.9853,
stone_quarry.yml,True,stone_quarry,REPLACE,extractive_open,laborers,1,rgo_building_category,pp_stone_quarry_base_stone,building_maintenance,stone,0.105,0.105,0,,0,0.0,0.0,,0.0,
stone_quarry.yml,True,stone_quarry,REPLACE,extractive_open,laborers,1,rgo_building_category,pp_stone_quarry_outcrop_gathering,building_maintenance,,,,0,,0,0.0,0.0,,,
stone_quarry.yml,True,stone_quarry,REPLACE,extractive_open,laborers,1,rgo_building_category,pp_stone_quarry_cut_stone,building_maintenance,stone,0.233,0.233,3,lumber=0.06 leather=0.023 tools=0.014,0.2195,0.0,0.2195,0.0,0.9421,
stone_quarry_improved.yml,True,stone_quarry_improved,CREATE,extractive_open,laborers,1,rgo_building_category,pp_stone_quarry_improved_base_stone,building_maintenance,stone,0.15,0.15,0,,0,0.0,0.0,,0.0,
stone_quarry_improved.yml,True,stone_quarry_improved,CREATE,extractive_open,laborers,1,rgo_building_category,pp_stone_quarry_improved_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
stone_quarry_improved.yml,True,stone_quarry_improved,CREATE,extractive_open,laborers,1,rgo_building_category,pp_stone_quarry_improved_crane_winch_quarrying,building_maintenance,stone,1.66,1.66,4,lumber=0.4 tools=0.19 leather=0.05 horses=0.05,1.6175,0.0,1.6175,0.0,0.9744,
stone_quarry_improved.yml,True,stone_quarry_improved,CREATE,extractive_open,laborers,1,rgo_building_category,pp_stone_quarry_improved_ox_haulage,building_maintenance,stone,1.47,1.47,4,lumber=0.38 tools=0.17 leather=0.04 livestock=0.06,1.4275,0.0,1.4275,0.0,0.9711,
stone_quarry_improved.yml,True,stone_quarry_improved,CREATE,extractive_open,laborers,1,rgo_building_category,pp_stone_quarry_improved_no_secondary,building_maintenance,,,,0,,0,0.0,0.0,,,
